propertyclr_sum,violentclr_sum,grandtotclr_sum,year,month,county
0,0,0,2021,august,del norte county
3,0,0,2021,august,el dorado county
0,0,0,2021,august,fresno county
0,0,0,2021,august,glenn county
0,0,0,2021,august,humboldt county
0,0,0,2021,august,imperial county
0,0,0,2021,august,inyo county
2,0,0,2021,august,kern county
0,0,0,2021,august,kings county
1,0,0,2021,august,lake county
0,0,0,2021,august,lassen county
5,6,0,2021,august,los angeles county
0,0,0,2021,august,madera county
0,0,0,2021,august,mariposa county
0,0,0,2021,august,mendocino county
0,0,0,2021,august,merced county
0,0,0,2021,august,modoc county
0,0,0,2021,august,mono county
0,0,0,2021,august,monterey county
0,0,0,2021,august,napa county
0,0,0,2021,august,nevada county
1,0,0,2021,august,orange county
0,0,0,2021,august,placer county
0,0,0,2021,august,plumas county
1,2,0,2021,august,riverside county
16,0,0,2021,august,sacramento county
0,0,0,2021,august,san benito county
2,2,0,2021,august,san bernardino county
1,1,0,2021,august,san diego county
0,0,0,2021,august,san francisco county
0,0,0,2021,august,san joaquin county
0,0,0,2021,august,san luis obispo county
0,0,0,2021,august,san mateo county
0,0,0,2021,august,santa barbara county
0,0,0,2021,august,santa clara county
0,0,0,2021,august,santa cruz county
0,0,0,2021,august,shasta county
0,0,0,2021,august,sierra county
0,0,0,2021,august,siskiyou county
0,0,0,2021,august,solano county
0,0,0,2021,august,sonoma county
4,0,0,2021,august,stanislaus county
0,0,0,2021,august,sutter county
0,0,0,2021,august,tehama county
0,0,0,2021,august,trinity county
2,0,0,2021,august,tulare county
0,0,0,2021,august,tuolumne county
0,0,0,2021,august,ventura county
0,0,0,2021,august,yolo county
0,0,0,2021,august,yuba county
0,0,0,2021,august,sacramento county
0,0,0,2021,august,los angeles county
0,1,0,2021,august,san luis obispo county
6,2,0,2021,august,los angeles county
4,3,0,2021,august,calaveras county
0,0,0,2021,august,calaveras county
3,0,0,2021,august,imperial county
5,9,0,2021,august,kern county
1,1,0,2021,august,riverside county
2,0,0,2021,august,napa county
22,1,0,2021,august,ventura county
9,2,0,2021,august,santa clara county
0,0,0,2021,august,riverside county
0,0,0,2021,august,sacramento county
3,1,0,2021,august,santa cruz county
9,3,0,2021,august,san diego county
0,0,0,2021,august,monterey county
2,1,0,2021,august,santa barbara county
35,27,4,2021,august,los angeles county
13,10,0,2021,august,stanislaus county
9,10,0,2021,august,los angeles county
0,0,0,2021,august,san bernardino county
0,0,0,2021,august,ventura county
12,18,0,2021,august,butte county
19,22,0,2021,august,san bernardino county
8,7,0,2021,august,san bernardino county
0,0,0,2021,august,madera county
5,6,0,2021,august,san diego county
9,7,1,2021,august,sacramento county
5,1,0,2021,august,los angeles county
0,0,0,2021,august,contra costa county
10,4,0,2021,august,lake county
1,1,0,2021,august,sonoma county
34,16,1,2021,august,fresno county
0,0,0,2021,august,fresno county
3,3,0,2021,august,riverside county
3,0,0,2021,august,fresno county
0,0,0,2021,august,fresno county
0,0,0,2021,august,tulare county
7,2,0,2021,august,san mateo county
0,0,0,2021,august,san diego county
1,7,0,2021,august,san bernardino county
1,3,0,2021,august,colusa county
0,0,0,2021,august,colusa county
7,9,0,2021,august,los angeles county
13,44,0,2021,august,los angeles county
11,16,2,2021,august,contra costa county
1,1,0,2021,august,contra costa county
0,0,0,2021,august,contra costa county
0,0,0,2021,august,contra costa county
2,6,0,2021,august,kings county
3,1,0,2021,august,tehama county
9,19,1,2021,august,riverside county
6,0,0,2021,august,san diego county
9,24,0,2021,august,orange county
3,0,0,2021,august,sonoma county
6,8,0,2021,august,los angeles county
3,2,0,2021,august,del norte county
0,0,0,2021,august,kern county
0,0,0,2021,august,ventura county
0,0,0,2021,august,butte county
0,0,0,2021,august,los angeles county
0,0,0,2021,august,alameda county
0,0,0,2021,august,fresno county
0,0,0,2021,august,orange county
8,0,0,2021,august,humboldt county
0,0,0,2021,august,los angeles county
0,1,0,2021,august,los angeles county
0,0,0,2021,august,monterey county
0,0,0,2021,august,los angeles county
0,0,0,2021,august,sacramento county
1,0,0,2021,august,san bernardino county
25,2,0,2021,august,san diego county
0,0,0,2021,august,san francisco county
1,2,1,2021,august,santa clara county
0,0,0,2021,august,san diego county
0,0,0,2021,august,sonoma county
0,0,0,2021,august,stanislaus county
2,7,0,2021,august,los angeles county
0,0,0,2021,august,san luis obispo county
17,7,0,2021,august,los angeles county
8,1,0,2021,august,santa clara county
9,0,0,2021,august,orange county
9,10,0,2021,august,san mateo county
1,1,0,2021,august,orange county
3,1,0,2021,august,contra costa county
5,1,1,2021,august,yolo county
0,0,0,2021,august,san diego county
6,8,0,2021,august,del norte county
1,0,0,2021,august,monterey county
19,7,0,2021,august,kern county
0,0,0,2021,august,alameda county
3,7,0,2021,august,los angeles county
2,12,0,2021,august,tulare county
0,3,0,2021,august,solano county
0,2,0,2021,august,siskiyou county
1,2,0,2021,august,merced county
18,11,0,2021,august,los angeles county
3,4,0,2021,august,los angeles county
10,2,0,2021,august,alameda county
1,3,0,2021,august,siskiyou county
5,6,0,2021,august,san mateo county
1,1,0,2021,august,riverside county
4,8,0,2021,august,san diego county
0,0,0,2021,august,los angeles county
13,9,0,2021,august,imperial county
9,2,0,2021,august,contra costa county
4,9,1,2021,august,el dorado county
8,14,0,2021,august,los angeles county
18,6,0,2021,august,los angeles county
35,29,1,2021,august,sacramento county
5,0,0,2021,august,alameda county
3,0,0,2021,august,san diego county
3,1,0,2021,august,san joaquin county
6,8,0,2021,august,san diego county
0,0,0,2021,august,siskiyou county
13,7,0,2021,august,humboldt county
2,1,0,2021,august,tulare county
22,19,3,2021,august,solano county
0,0,0,2021,august,orange county
0,2,0,2021,august,tulare county
0,0,0,2021,august,humboldt county
3,1,0,2021,august,ventura county
1,1,0,2021,august,fresno county
17,8,0,2021,august,sacramento county
30,29,2,2021,august,san bernardino county
2,4,0,2021,august,san bernardino county
0,0,0,2021,august,santa clara county
3,0,0,2021,august,mendocino county
0,0,0,2021,august,siskiyou county
2,1,0,2021,august,humboldt county
0,1,0,2021,august,san mateo county
7,3,0,2021,august,orange county
1,3,0,2021,august,fresno county
11,32,1,2021,august,alameda county
77,127,4,2021,august,fresno county
13,61,0,2021,august,fresno county
10,20,0,2021,august,orange county
3,2,0,2021,august,sacramento county
18,25,1,2021,august,orange county
15,7,0,2021,august,los angeles county
15,5,0,2021,august,santa clara county
38,13,0,2021,august,los angeles county
7,2,0,2021,august,los angeles county
0,2,0,2021,august,glenn county
1,1,0,2021,august,sacramento county
10,8,0,2021,august,santa barbara county
0,0,0,2021,august,monterey county
2,6,0,2021,august,san bernardino county
5,1,0,2021,august,nevada county
2,2,0,2021,august,monterey county
3,2,0,2021,august,butte county
1,4,0,2021,august,san luis obispo county
0,1,0,2021,august,santa barbara county
2,2,0,2021,august,merced county
11,9,0,2021,august,kings county
2,2,0,2021,august,los angeles county
12,27,0,2021,august,los angeles county
66,15,0,2021,august,alameda county
5,1,0,2021,august,sonoma county
2,10,1,2021,august,riverside county
5,0,0,2021,august,contra costa county
4,1,0,2021,august,los angeles county
5,28,0,2021,august,san bernardino county
0,0,0,2021,august,los angeles county
2,22,2,2021,august,san bernardino county
0,0,0,2021,august,san mateo county
2,6,1,2021,august,san benito county
0,1,0,2021,august,imperial county
0,0,0,2021,august,stanislaus county
13,11,0,2021,august,humboldt county
0,0,0,2021,august,ventura county
30,23,0,2021,august,orange county
9,8,0,2021,august,los angeles county
1,4,0,2021,august,fresno county
1,1,0,2021,august,imperial county
0,2,0,2021,august,san diego county
1,3,0,2021,august,imperial county
1,0,0,2021,august,riverside county
7,12,0,2021,august,riverside county
14,7,0,2021,august,los angeles county
0,10,1,2021,august,los angeles county
0,2,0,2021,august,riverside county
4,8,1,2021,august,inyo county
1,1,0,2021,august,amador county
38,8,0,2021,august,orange county
0,0,0,2021,august,orange county
4,0,0,2021,august,los angeles county
0,0,0,2021,august,sacramento county
4,2,0,2021,august,amador county
6,11,0,2021,august,riverside county
0,0,0,2021,august,contra costa county
1,0,1,2021,august,fresno county
38,123,0,2021,august,kern county
0,0,0,2021,august,kern county
0,4,0,2021,august,monterey county
7,3,0,2021,august,kings county
0,2,0,2021,august,fresno county
3,0,0,2021,august,los angeles county
7,5,0,2021,august,orange county
0,0,0,2021,august,los angeles county
1,4,0,2021,august,san diego county
5,2,0,2021,august,los angeles county
2,4,0,2021,august,orange county
8,11,0,2021,august,los angeles county
11,0,0,2021,august,riverside county
2,2,0,2021,august,los angeles county
4,2,0,2021,august,contra costa county
4,9,0,2021,august,orange county
3,0,0,2021,august,orange county
1,0,0,2021,august,orange county
1,0,0,2021,august,orange county
17,17,1,2021,august,lake county
8,5,0,2021,august,riverside county
4,5,0,2021,august,orange county
0,0,0,2021,august,siskiyou county
1,1,1,2021,august,lake county
5,10,0,2021,august,los angeles county
22,50,2,2021,august,los angeles county
4,4,1,2021,august,lassen county
4,1,0,2021,august,los angeles county
3,2,0,2021,august,san diego county
4,10,0,2021,august,kings county
4,1,0,2021,august,placer county
1,2,1,2021,august,tulare county
11,4,0,2021,august,alameda county
7,1,0,2021,august,merced county
17,11,2,2021,august,san joaquin county
7,5,0,2021,august,san bernardino county
3,9,0,2021,august,los angeles county
6,10,0,2021,august,santa barbara county
107,168,10,2021,august,los angeles county
2,3,0,2021,august,orange county
1,0,0,2021,august,santa clara county
0,1,0,2021,august,santa clara county
519,1122,18,2021,august,los angeles county
117,315,6,2021,august,los angeles county
3,11,0,2021,august,los angeles county
26,13,0,2021,august,merced county
1,2,0,2021,august,santa clara county
24,29,0,2021,august,los angeles county
7,9,4,2021,august,madera county
5,25,1,2021,august,madera county
4,3,1,2021,august,los angeles county
0,0,0,2021,august,mono county
11,3,0,2021,august,los angeles county
19,14,0,2021,august,san joaquin county
1,3,0,2021,august,monterey county
1,2,0,2021,august,mariposa county
3,2,1,2021,august,contra costa county
2,11,1,2021,august,yuba county
3,5,0,2021,august,los angeles county
3,4,0,2021,august,kern county
3,13,0,2021,august,mendocino county
2,2,0,2021,august,fresno county
3,4,1,2021,august,riverside county
2,0,0,2021,august,san mateo county
19,27,2,2021,august,merced county
5,23,0,2021,august,merced county
0,39,0,2021,august,los angeles county
0,0,0,2021,august,los angeles county
11,9,0,2021,august,santa clara county
5,0,1,2021,august,orange county
46,81,3,2021,august,stanislaus county
0,0,0,2021,august,modoc county
0,1,0,2021,august,mono county
4,4,0,2021,august,los angeles county
0,0,0,2021,august,siskiyou county
10,16,0,2021,august,san bernardino county
0,0,0,2021,august,santa clara county
4,10,1,2021,august,los angeles county
11,11,0,2021,august,monterey county
15,9,0,2021,august,monterey county
0,0,0,2021,august,monterey county
12,3,1,2021,august,los angeles county
2,0,0,2021,august,ventura county
2,0,0,2021,august,contra costa county
19,34,0,2021,august,riverside county
3,6,0,2021,august,santa clara county
2,6,0,2021,august,san luis obispo county
0,0,0,2021,august,riverside county
3,0,0,2021,august,siskiyou county
9,7,0,2021,august,santa clara county
9,18,0,2021,august,riverside county
13,19,2,2021,august,napa county
3,4,0,2021,august,napa county
0,1,0,2021,august,napa county
2,2,0,2021,august,san diego county
0,8,0,2021,august,san bernardino county
0,0,0,2021,august,nevada county
1,3,0,2021,august,nevada county
9,2,0,2021,august,alameda county
2,0,0,2021,august,stanislaus county
19,7,0,2021,august,orange county
1,1,0,2021,august,riverside county
0,0,0,2021,august,butte county
0,0,0,2021,august,humboldt county
8,11,0,2021,august,los angeles county
0,3,0,2021,august,stanislaus county
22,65,0,2021,august,alameda county
4,2,0,2021,august,contra costa county
1,0,0,2021,august,san luis obispo county
5,11,0,2021,august,san diego county
0,0,0,2021,august,san diego county
1,0,0,2021,august,ventura county
26,36,5,2021,august,san bernardino county
36,2,0,2021,august,orange county
5,10,1,2021,august,orange county
1,3,0,2021,august,orange county
0,0,0,2021,august,fresno county
0,0,0,2021,august,contra costa county
0,0,0,2021,august,glenn county
15,3,2,2021,august,butte county
37,27,2,2021,august,ventura county
0,1,0,2021,august,monterey county
7,3,0,2021,august,san mateo county
10,3,0,2021,august,riverside county
12,12,3,2021,august,riverside county
31,46,0,2021,august,los angeles county
9,4,0,2021,august,santa clara county
1,0,0,2021,august,los angeles county
1,1,0,2021,august,butte county
9,9,0,2021,august,los angeles county
5,6,0,2021,august,fresno county
38,18,2,2021,august,los angeles county
0,0,0,2021,august,los angeles county
8,6,0,2021,august,san luis obispo county
3,3,0,2021,august,stanislaus county
0,0,0,2021,august,san bernardino county
7,9,0,2021,august,riverside county
0,0,0,2021,august,sonoma county
18,26,0,2021,august,los angeles county
1,0,0,2021,august,alameda county
2,1,0,2021,august,contra costa county
2,4,0,2021,august,san luis obispo county
9,6,0,2021,august,contra costa county
3,8,0,2021,august,orange county
8,16,1,2021,august,placer county
1,5,1,2021,august,el dorado county
17,3,0,2021,august,contra costa county
15,5,0,2021,august,alameda county
2,3,0,2021,august,plumas county
39,23,0,2021,august,los angeles county
1,2,0,2021,august,ventura county
14,22,0,2021,august,tulare county
1,0,0,2021,august,kings county
0,0,0,2021,august,san diego county
10,9,0,2021,august,sacramento county
34,51,0,2021,august,san bernardino county
1,1,0,2021,august,riverside county
2,8,0,2021,august,los angeles county
1,1,1,2021,august,orange county
3,3,3,2021,august,tehama county
13,6,0,2021,august,san bernardino county
16,28,0,2021,august,los angeles county
5,6,0,2021,august,san mateo county
0,0,0,2021,august,fresno county
25,25,2,2021,august,san bernardino county
12,35,0,2021,august,contra costa county
6,7,1,2021,august,kern county
5,0,0,2021,august,humboldt county
6,1,0,2021,august,solano county
3,4,0,2021,august,san joaquin county
0,1,0,2021,august,stanislaus county
52,44,1,2021,august,riverside county
19,29,0,2021,august,riverside county
0,0,0,2021,august,riverside county
0,3,0,2021,august,placer county
5,8,0,2021,august,sonoma county
0,0,0,2021,august,los angeles county
2,0,0,2021,august,los angeles county
11,11,0,2021,august,los angeles county
12,11,0,2021,august,placer county
62,146,8,2021,august,sacramento county
9,48,0,2021,august,sacramento county
25,28,1,2021,august,monterey county
1,2,0,2021,august,san benito county
25,106,8,2021,august,san bernardino county
28,122,3,2021,august,san bernardino county
0,0,0,2021,august,san bernardino county
3,0,0,2021,august,san bernardino county
11,1,0,2021,august,san mateo county
4,2,0,2021,august,orange county
31,28,0,2021,august,san diego county
17,27,0,2021,august,san diego county
1,0,0,2021,august,san diego county
2,1,0,2021,august,san diego county
3,1,0,2021,august,los angeles county
3,5,0,2021,august,los angeles county
160,124,10,2021,august,san francisco county
1,0,0,2021,august,san francisco county
4,6,1,2021,august,los angeles county
2,2,0,2021,august,riverside county
21,42,0,2021,august,san joaquin county
98,144,7,2021,august,santa clara county
0,0,0,2021,august,santa clara county
7,2,0,2021,august,orange county
13,10,1,2021,august,alameda county
10,9,0,2021,august,san luis obispo county
11,13,0,2021,august,san luis obispo county
4,1,0,2021,august,san diego county
0,0,0,2021,august,los angeles county
12,7,0,2021,august,san mateo county
1,1,0,2021,august,san mateo county
34,9,2,2021,august,san mateo county
2,3,0,2021,august,contra costa county
2,1,0,2021,august,contra costa county
0,0,0,2021,august,san luis obispo county
0,0,0,2021,august,monterey county
5,4,0,2021,august,fresno county
48,60,4,2021,august,orange county
33,22,3,2021,august,santa barbara county
7,7,0,2021,august,santa barbara county
15,5,3,2021,august,santa clara county
0,0,0,2021,august,santa clara county
9,11,0,2021,august,santa clara county
1,2,0,2021,august,santa clara county
14,18,0,2021,august,los angeles county
25,15,0,2021,august,santa cruz county
17,16,0,2021,august,santa cruz county
0,0,0,2021,august,santa cruz county
3,3,0,2021,august,los angeles county
13,21,0,2021,august,santa barbara county
39,33,1,2021,august,los angeles county
5,5,0,2021,august,ventura county
20,37,2,2021,august,sonoma county
13,3,1,2021,august,san diego county
0,3,0,2021,august,santa clara county
1,1,1,2021,august,santa cruz county
9,1,0,2021,august,orange county
2,0,0,2021,august,monterey county
5,0,0,2021,august,sonoma county
2,11,0,2021,august,fresno county
4,7,0,2021,august,kern county
0,0,0,2021,august,sierra county
0,0,0,2021,august,placer county
0,0,0,2021,august,los angeles county
15,1,0,2021,august,los angeles county
13,2,0,2021,august,ventura county
0,8,0,2021,august,siskiyou county
0,0,0,2021,august,san diego county
8,7,0,2021,august,solano county
0,3,0,2021,august,monterey county
1,0,0,2021,august,santa barbara county
0,5,0,2021,august,sonoma county
0,0,0,2021,august,sonoma county
14,24,1,2021,august,sonoma county
0,0,0,2021,august,sonoma county
19,2,0,2021,august,tuolumne county
2,9,0,2021,august,los angeles county
13,15,1,2021,august,los angeles county
4,2,0,2021,august,el dorado county
3,0,0,2021,august,los angeles county
15,6,0,2021,august,san mateo county
3,1,0,2021,august,napa county
0,0,0,2021,august,kern county
4,11,0,2021,august,stanislaus county
8,5,1,2021,august,orange county
0,0,0,2021,august,fresno county
61,73,4,2021,august,san joaquin county
0,0,0,2021,august,san joaquin county
6,10,0,2021,august,solano county
10,10,0,2021,august,santa clara county
3,0,0,2021,august,lassen county
4,9,0,2021,august,sutter county
1,0,0,2021,august,amador county
2,2,0,2021,august,kern county
2,6,0,2021,august,kern county
0,1,0,2021,august,tehama county
18,3,0,2021,august,riverside county
2,2,0,2021,august,los angeles county
8,2,0,2021,august,ventura county
41,9,1,2021,august,los angeles county
14,13,0,2021,august,san joaquin county
2,3,2,2021,august,trinity county
2,3,0,2021,august,nevada county
10,20,1,2021,august,tulare county
9,7,0,2021,august,tulare county
0,0,0,2021,august,siskiyou county
8,11,0,2021,august,tuolumne county
28,27,1,2021,august,stanislaus county
8,6,1,2021,august,orange county
4,8,0,2021,august,san bernardino county
0,2,0,2021,august,sacramento county
0,1,0,2021,august,alameda county
3,1,0,2021,august,yolo county
3,1,0,2021,august,orange county
4,0,2,2021,august,los angeles county
0,0,0,2021,august,sacramento county
0,0,0,2021,august,merced county
1,0,0,2021,august,riverside county
1,0,0,2021,august,san diego county
0,2,0,2021,august,san francisco county
0,0,0,2021,august,santa barbara county
0,0,0,2021,august,santa cruz county
5,7,0,2021,august,mendocino county
3,6,0,2021,august,alameda county
0,0,0,2021,august,alameda county
0,0,0,2021,august,amador county
0,0,0,2021,august,butte county
0,0,0,2021,august,calaveras county
0,0,0,2021,august,colusa county
0,0,0,2021,august,contra costa county
0,0,0,2021,august,el dorado county
0,0,0,2021,august,fresno county
0,0,0,2021,august,glenn county
0,0,0,2021,august,humboldt county
0,0,0,2021,august,imperial county
0,0,0,2021,august,inyo county
1,0,0,2021,august,kern county
0,0,0,2021,august,kings county
0,0,0,2021,august,lassen county
5,0,0,2021,august,los angeles county
0,0,0,2021,august,madera county
0,0,0,2021,august,mendocino county
0,0,0,2021,august,merced county
0,0,0,2021,august,modoc county
0,0,0,2021,august,monterey county
0,0,0,2021,august,napa county
0,0,0,2021,august,nevada county
0,0,0,2021,august,orange county
0,0,0,2021,august,placer county
0,0,0,2021,august,plumas county
0,0,0,2021,august,riverside county
0,0,0,2021,august,sacramento county
0,0,0,2021,august,san benito county
2,0,0,2021,august,san bernardino county
0,0,0,2021,august,san francisco county
0,0,0,2021,august,san joaquin county
0,0,0,2021,august,san luis obispo county
0,0,0,2021,august,san mateo county
0,0,0,2021,august,santa barbara county
0,0,0,2021,august,santa clara county
0,0,0,2021,august,santa cruz county
0,0,0,2021,august,shasta county
0,0,0,2021,august,sierra county
0,0,0,2021,august,siskiyou county
0,0,0,2021,august,solano county
0,0,0,2021,august,sonoma county
0,0,0,2021,august,stanislaus county
0,0,0,2021,august,sutter county
0,0,0,2021,august,tehama county
0,0,0,2021,august,trinity county
0,0,0,2021,august,tulare county
0,0,0,2021,august,ventura county
0,0,0,2021,august,yolo county
0,0,0,2021,august,yuba county
8,9,0,2021,august,san bernardino county
23,11,0,2021,august,solano county
17,22,3,2021,august,solano county
24,8,1,2021,august,ventura county
10,5,0,2021,august,ventura county
0,0,0,2021,august,ventura county
4,2,0,2021,august,los angeles county
14,45,0,2021,august,san bernardino county
0,0,0,2021,august,orange county
25,16,2,2021,august,tulare county
3,5,0,2021,august,san diego county
0,3,0,2021,august,los angeles county
9,7,0,2021,august,contra costa county
0,0,0,2021,august,stanislaus county
1,10,0,2021,august,santa cruz county
1,1,0,2021,august,siskiyou county
3,8,0,2021,august,los angeles county
6,8,1,2021,august,los angeles county
18,8,0,2021,august,yolo county
0,0,0,2021,august,santa clara county
0,0,0,2021,august,los angeles county
11,13,1,2021,august,orange county
1,0,0,2021,august,imperial county
1,2,0,2021,august,yuba county
18,11,0,2021,august,los angeles county
3,4,0,2021,august,riverside county
3,1,0,2021,august,colusa county
1,0,0,2021,august,mendocino county
0,4,0,2021,august,sonoma county
3,0,0,2021,august,yolo county
3,3,0,2021,august,tulare county
15,9,0,2021,august,yolo county
4,9,0,2021,august,yolo county
4,1,0,2021,august,orange county
0,0,0,2021,august,napa county
8,5,0,2021,august,siskiyou county
26,19,2,2021,august,sutter county
8,8,0,2021,august,yuba county
2,7,0,2021,august,san bernardino county
7,13,0,2021,august,san bernardino county
2,10,0,2021,september,san bernardino county
4,1,0,2021,september,los angeles county
12,8,3,2021,september,alameda county
2,3,0,2021,september,alameda county
14,22,0,2021,september,alameda county
4,0,2,2021,september,alameda county
0,0,0,2021,september,alameda county
9,3,0,2021,september,los angeles county
0,2,0,2021,september,orange county
0,0,0,2021,september,santa barbara county
0,1,0,2021,september,alpine county
4,0,0,2021,september,modoc county
10,8,0,2021,september,amador county
4,7,0,2021,september,napa county
40,45,0,2021,september,orange county
1,0,0,2021,september,ventura county
0,0,0,2021,september,calaveras county
9,27,0,2021,september,contra costa county
5,15,2,2021,september,san bernardino county
4,8,0,2021,september,los angeles county
8,0,0,2021,september,humboldt county
0,4,0,2021,september,san luis obispo county
0,7,0,2021,september,los angeles county
6,12,0,2021,september,kern county
0,4,0,2021,september,san luis obispo county
1,2,0,2021,september,san luis obispo county
2,0,0,2021,september,san mateo county
9,5,0,2021,september,merced county
3,0,0,2021,september,placer county
0,0,0,2021,september,los angeles county
1,0,0,2021,september,kings county
0,0,0,2021,september,los angeles county
55,68,0,2021,september,kern county
13,5,0,2021,september,los angeles county
2,11,0,2021,september,riverside county
26,13,0,2021,september,san bernardino county
0,0,0,2021,september,sonoma county
0,0,0,2021,september,kern county
4,12,0,2021,september,riverside county
21,16,0,2021,september,los angeles county
12,9,1,2021,september,los angeles county
5,17,0,2021,september,los angeles county
4,0,0,2021,september,san mateo county
2,4,0,2021,september,solano county
41,16,1,2021,september,alameda county
20,4,0,2021,september,los angeles county
0,4,0,2021,september,san bernardino county
5,3,0,2021,september,inyo county
2,8,0,2021,september,riverside county
0,0,0,2021,september,los angeles county
1,4,0,2021,september,imperial county
11,3,0,2021,september,orange county
22,12,1,2021,september,contra costa county
2,2,0,2021,september,san mateo county
0,2,0,2021,september,san mateo county
0,0,0,2021,september,santa barbara county
14,4,0,2021,september,orange county
36,18,1,2021,september,los angeles county
4,2,0,2021,september,san mateo county
9,7,0,2021,september,butte county
0,0,0,2021,september,alameda county
0,0,0,2021,september,alpine county
0,0,0,2021,september,amador county
1,0,0,2021,september,butte county
0,0,0,2021,september,calaveras county
0,0,0,2021,september,colusa county
0,0,0,2021,september,contra costa county
0,0,0,2021,september,del norte county
4,0,0,2021,september,el dorado county
0,0,0,2021,september,fresno county
0,0,0,2021,september,glenn county
0,0,0,2021,september,humboldt county
0,0,0,2021,september,imperial county
0,0,0,2021,september,inyo county
4,0,0,2021,september,kern county
0,0,0,2021,september,kings county
1,0,0,2021,september,lake county
0,0,0,2021,september,lassen county
4,2,0,2021,september,los angeles county
0,0,0,2021,september,madera county
0,0,0,2021,september,mariposa county
0,0,0,2021,september,mendocino county
0,0,0,2021,september,merced county
0,0,0,2021,september,modoc county
0,0,0,2021,september,mono county
0,0,0,2021,september,monterey county
0,0,0,2021,september,napa county
0,0,0,2021,september,nevada county
0,0,0,2021,september,orange county
0,0,0,2021,september,placer county
0,0,0,2021,september,plumas county
0,1,0,2021,september,riverside county
0,0,0,2021,september,sacramento county
0,0,0,2021,september,san benito county
0,5,0,2021,september,san bernardino county
0,2,0,2021,september,san diego county
0,0,0,2021,september,san francisco county
0,0,0,2021,september,san joaquin county
0,0,0,2021,september,san luis obispo county
0,0,0,2021,september,san mateo county
0,0,0,2021,september,santa barbara county
0,0,0,2021,september,santa clara county
0,0,0,2021,september,santa cruz county
2,0,0,2021,september,shasta county
0,0,0,2021,september,sierra county
2,0,0,2021,september,siskiyou county
1,0,0,2021,september,solano county
0,0,0,2021,september,sonoma county
0,0,0,2021,september,stanislaus county
0,0,0,2021,september,sutter county
0,0,0,2021,september,tehama county
0,0,0,2021,september,trinity county
2,0,0,2021,september,tulare county
0,0,0,2021,september,tuolumne county
0,0,0,2021,september,ventura county
0,0,0,2021,september,yolo county
0,0,0,2021,september,yuba county
0,0,0,2021,september,sacramento county
0,0,0,2021,september,los angeles county
0,0,0,2021,september,san luis obispo county
4,3,0,2021,september,los angeles county
3,8,0,2021,september,calaveras county
0,0,0,2021,september,calaveras county
1,1,0,2021,september,imperial county
4,4,0,2021,september,kern county
0,2,0,2021,september,riverside county
3,0,0,2021,september,napa county
34,0,0,2021,september,ventura county
10,10,1,2021,september,santa clara county
0,0,0,2021,september,riverside county
0,1,0,2021,september,sacramento county
5,0,0,2021,september,santa cruz county
5,2,0,2021,september,san diego county
0,0,0,2021,september,monterey county
2,2,0,2021,september,santa barbara county
9,18,0,2021,september,los angeles county
15,12,0,2021,september,stanislaus county
0,1,0,2021,september,los angeles county
0,0,0,2021,september,san bernardino county
0,1,0,2021,september,ventura county
14,13,0,2021,september,butte county
20,15,0,2021,september,san bernardino county
6,8,0,2021,september,san bernardino county
2,4,0,2021,september,madera county
7,7,0,2021,september,san diego county
3,8,0,2021,september,sacramento county
7,2,1,2021,september,los angeles county
0,0,0,2021,september,contra costa county
7,3,0,2021,september,lake county
1,0,1,2021,september,sonoma county
20,16,0,2021,september,fresno county
0,0,0,2021,september,fresno county
3,11,0,2021,september,riverside county
3,2,0,2021,september,fresno county
0,0,0,2021,september,fresno county
0,0,0,2021,september,tulare county
20,2,0,2021,september,san mateo county
0,0,0,2021,september,san diego county
2,2,0,2021,september,san bernardino county
0,0,0,2021,september,colusa county
0,0,0,2021,september,colusa county
8,4,1,2021,september,los angeles county
4,25,0,2021,september,los angeles county
4,30,2,2021,september,contra costa county
2,3,0,2021,september,contra costa county
6,5,0,2021,september,contra costa county
0,0,0,2021,september,contra costa county
0,7,0,2021,september,kings county
1,1,0,2021,september,tehama county
18,8,1,2021,september,riverside county
2,6,0,2021,september,san diego county
23,12,0,2021,september,orange county
3,0,0,2021,september,sonoma county
5,9,0,2021,september,los angeles county
6,6,0,2021,september,del norte county
1,1,0,2021,september,kern county
0,2,0,2021,september,ventura county
2,0,0,2021,september,butte county
0,1,0,2021,september,los angeles county
0,0,0,2021,september,alameda county
1,0,0,2021,september,fresno county
0,0,0,2021,september,orange county
0,0,0,2021,september,humboldt county
1,0,0,2021,september,los angeles county
1,0,0,2021,september,los angeles county
2,0,0,2021,september,monterey county
2,0,0,2021,september,los angeles county
1,1,0,2021,september,sacramento county
0,0,0,2021,september,san bernardino county
45,2,0,2021,september,san diego county
1,0,0,2021,september,san francisco county
2,1,0,2021,september,santa clara county
1,0,0,2021,september,san diego county
0,0,0,2021,september,sonoma county
0,0,0,2021,september,stanislaus county
1,1,0,2021,september,los angeles county
0,0,0,2021,september,san luis obispo county
17,13,0,2021,september,los angeles county
2,0,0,2021,september,santa clara county
24,3,0,2021,september,orange county
15,5,1,2021,september,san mateo county
3,1,0,2021,september,orange county
2,0,0,2021,september,contra costa county
5,6,0,2021,september,yolo county
0,1,0,2021,september,san diego county
11,11,0,2021,september,del norte county
3,0,0,2021,september,monterey county
11,4,0,2021,september,kern county
0,0,0,2021,september,alameda county
2,3,0,2021,september,los angeles county
